No,year,month,day,hour,DEWP,PRES,Iws,Is,Ir,TEMP
499,2010,1,21,18,-20,1034,15.65,0,0,-2
500,2010,1,21,19,-19,1034,21.46,0,0,-3
501,2010,1,21,20,-19,1035,25.48,0,0,-3
502,2010,1,21,21,-17,1035,0.89,0,0,-8
503,2010,1,21,22,-18,1035,1.79,0,0,-9
504,2010,1,21,23,-18,1035,3.58,0,0,-9
505,2010,1,22,0,-18,1036,7.6,0,0,-6
506,2010,1,22,1,-20,1037,17.43,0,0,-4
507,2010,1,22,2,-21,1037,27.26,0,0,-5
508,2010,1,22,3,-21,1037,35.31,0,0,-6
509,2010,1,22,4,-20,1036,42.46,0,0,-7
510,2010,1,22,5,-20,1035,48.27,0,0,-7
511,2010,1,22,6,-20,1035,54.08,0,0,-7
512,2010,1,22,7,-20,1036,59,0,0,-7
513,2010,1,22,8,-19,1036,63.92,0,0,-7
514,2010,1,22,9,-20,1036,67.94,0,0,-5
515,2010,1,22,10,-19,1036,75.09,0,0,-4
516,2010,1,22,11,-19,1036,84.03,0,0,-4
517,2010,1,22,12,-19,1035,95.21,0,0,-3
518,2010,1,22,13,-18,1034,105.04,0,0,-3
519,2010,1,22,14,-19,1033,114.87,0,0,-2
520,2010,1,22,15,-18,1032,124.7,0,0,-2
521,2010,1,22,16,-18,1032,133.64,0,0,-2
522,2010,1,22,17,-18,1032,139.45,0,0,-2
523,2010,1,22,18,-18,1032,144.37,0,0,-3
524,2010,1,22,19,-17,1033,149.29,0,0,-5
525,2010,1,22,20,-18,1033,153.31,0,0,-4
526,2010,1,22,21,-17,1032,159.12,0,0,-4
527,2010,1,22,22,-17,1032,164.04,0,0,-4
528,2010,1,22,23,-17,1032,168.06,0,0,-7
529,2010,1,23,0,-17,1033,172.08,0,0,-4
530,2010,1,23,1,-17,1033,0.89,0,0,-8
531,2010,1,23,2,-17,1032,4.92,0,0,-5
532,2010,1,23,3,-18,1032,8.05,0,0,-6
533,2010,1,23,4,-18,1031,12.97,0,0,-5
534,2010,1,23,5,-18,1031,16.1,0,0,-6
535,2010,1,23,6,-18,1031,20.12,0,0,-7
536,2010,1,23,7,-18,1031,24.14,0,0,-7
537,2010,1,23,8,-18,1031,25.93,0,0,-6
538,2010,1,23,9,-18,1031,30.85,0,0,-2
539,2010,1,23,10,-17,1031,38.9,0,0,-1
540,2010,1,23,11,-17,1030,46.95,0,0,0
541,2010,1,23,12,-19,1029,55,0,0,1
542,2010,1,23,13,-20,1027,63.05,0,0,2
543,2010,1,23,14,-19,1025,71.1,0,0,2
544,2010,1,23,15,-19,1024,79.15,0,0,3
545,2010,1,23,16,-19,1024,86.3,0,0,3
546,2010,1,23,17,-18,1024,91.22,0,0,2
547,2010,1,23,18,-18,1024,96.14,0,0,1
548,2010,1,23,19,-17,1024,100.16,0,0,0
549,2010,1,23,20,-18,1024,1.79,0,0,0
550,2010,1,23,21,-15,1024,0.89,0,0,-3
551,2010,1,23,22,-16,1023,1.79,0,0,0
552,2010,1,23,23,-16,1023,4.92,0,0,0
553,2010,1,24,0,-15,1022,6.71,0,0,-2
554,2010,1,24,1,-14,1022,0.45,0,0,-7
555,2010,1,24,2,-14,1021,1.79,0,0,-8
556,2010,1,24,3,-16,1021,3.58,0,0,-11
557,2010,1,24,4,-14,1019,4.47,0,0,-9
558,2010,1,24,5,-15,1019,0.89,0,0,-10
559,2010,1,24,6,-16,1019,0.89,0,0,-12
560,2010,1,24,7,-15,1019,0.89,0,0,-12
561,2010,1,24,8,-16,1019,1.79,0,0,-13
562,2010,1,24,9,-13,1020,0.89,0,0,-7
563,2010,1,24,10,-12,1019,1.78,0,0,-4
564,2010,1,24,11,-13,1019,2.67,0,0,0
565,2010,1,24,12,-16,1018,4.02,0,0,4
566,2010,1,24,13,-19,1017,13.85,0,0,5
567,2010,1,24,14,-18,1017,22.79,0,0,5
568,2010,1,24,15,-19,1017,32.62,0,0,5
569,2010,1,24,16,-20,1018,40.67,0,0,5
570,2010,1,24,17,-19,1020,49.61,0,0,3
571,2010,1,24,18,-18,1023,61.68,0,0,1
572,2010,1,24,19,-20,1027,76.88,0,0,-1
573,2010,1,24,20,-20,1028,89.84,0,0,-2
574,2010,1,24,21,-21,1029,98.78,0,0,-3
575,2010,1,24,22,-25,1030,113.98,0,0,-4
576,2010,1,24,23,-26,1031,129.18,0,0,-5
577,2010,1,25,0,-25,1031,141.25,0,0,-5
578,2010,1,25,1,-25,1031,150.19,0,0,-6
579,2010,1,25,2,-24,1032,162.26,0,0,-6
580,2010,1,25,3,-24,1033,172.09,0,0,-6
581,2010,1,25,4,-23,1033,181.92,0,0,-6
582,2010,1,25,5,-22,1033,187.73,0,0,-7
583,2010,1,25,6,-21,1033,192.65,0,0,-7
584,2010,1,25,7,-21,1034,196.67,0,0,-7
585,2010,1,25,8,-21,1035,201.59,0,0,-6
586,2010,1,25,9,-21,1036,207.4,0,0,-4
587,2010,1,25,10,-22,1036,216.34,0,0,-3
588,2010,1,25,11,-22,1036,222.15,0,0,-2
589,2010,1,25,12,-23,1035,230.2,0,0,-1
590,2010,1,25,13,-26,1033,238.25,0,0,1
591,2010,1,25,14,-25,1032,245.4,0,0,2
592,2010,1,25,15,-25,1031,252.55,0,0,2
593,2010,1,25,16,-24,1031,257.47,0,0,2
594,2010,1,25,17,-22,1031,4.02,0,0,1
595,2010,1,25,18,-19,1031,7.15,0,0,-1
596,2010,1,25,19,-19,1031,10.28,0,0,-1
597,2010,1,25,20,-17,1031,12.07,0,0,-4
598,2010,1,25,21,-18,1031,15.2,0,0,-1
599,2010,1,25,22,-18,1030,0.89,0,0,-5
600,2010,1,25,23,-18,1030,3.13,0,0,-3
601,2010,1,26,0,-16,1030,0.89,0,0,-9
602,2010,1,26,1,-16,1029,1.78,0,0,-8
603,2010,1,26,2,-16,1029,2.23,0,0,-11
604,2010,1,26,3,-16,1029,3.12,0,0,-12
605,2010,1,26,4,-16,1028,3.13,0,0,-10
606,2010,1,26,5,-17,1028,4.92,0,0,-10
607,2010,1,26,6,-17,1027,6.71,0,0,-12
608,2010,1,26,7,-17,1027,8.5,0,0,-10
609,2010,1,26,8,-18,1028,1.79,0,0,-13
610,2010,1,26,9,-16,1028,4.02,0,0,-8
611,2010,1,26,10,-16,1027,5.81,0,0,-6
612,2010,1,26,11,-15,1027,0.89,0,0,-3
613,2010,1,26,12,-15,1025,1.79,0,0,-1
614,2010,1,26,13,-18,1024,3.58,0,0,0
615,2010,1,26,14,-19,1023,0.89,0,0,1
616,2010,1,26,15,-18,1021,1.79,0,0,2
617,2010,1,26,16,-17,1021,4.92,0,0,1
618,2010,1,26,17,-14,1021,5.81,0,0,-1
619,2010,1,26,18,-13,1021,6.7,0,0,-3
620,2010,1,26,19,-13,1021,0.89,0,0,-3
621,2010,1,26,20,-11,1020,0.89,0,0,-5
622,2010,1,26,21,-13,1020,1.79,0,0,-6
623,2010,1,26,22,-11,1020,0.89,0,0,-5
624,2010,1,26,23,-11,1019,1.79,0,0,-4
625,2010,1,27,0,-11,1019,3.58,0,0,-4
626,2010,1,27,1,-12,1018,5.37,0,0,-3
627,2010,1,27,2,-11,1017,7.16,0,0,-4
628,2010,1,27,3,-11,1016,10.29,0,0,-4
629,2010,1,27,4,-12,1016,12.08,0,0,-3
630,2010,1,27,5,-11,1016,15.21,0,0,-4
631,2010,1,27,6,-11,1015,17,0,0,-5
632,2010,1,27,7,-11,1015,18.79,0,0,-4
633,2010,1,27,8,-11,1015,3.13,0,0,-3
634,2010,1,27,9,-10,1015,6.26,0,0,-1
635,2010,1,27,10,-9,1015,9.39,0,0,1
636,2010,1,27,11,-9,1015,1.79,0,0,3
637,2010,1,27,12,-9,1014,4.92,0,0,4
638,2010,1,27,13,-9,1013,8.05,0,0,6
639,2010,1,27,14,-13,1012,16.1,0,0,8
640,2010,1,27,15,-14,1013,24.15,0,0,8
641,2010,1,27,16,-14,1014,32.2,0,0,7
642,2010,1,27,17,-13,1015,39.35,0,0,7
643,2010,1,27,18,-13,1016,47.4,0,0,5
644,2010,1,27,19,-12,1018,52.32,0,0,4
645,2010,1,27,20,-13,1019,56.34,0,0,3
646,2010,1,27,21,-14,1020,62.15,0,0,3
647,2010,1,27,22,-14,1021,67.96,0,0,3
648,2010,1,27,23,-14,1022,71.98,0,0,0
649,2010,1,28,0,-13,1023,76.9,0,0,-1
650,2010,1,28,1,-15,1023,7.15,0,0,-1
651,2010,1,28,2,-15,1024,12.07,0,0,-1
652,2010,1,28,3,-15,1025,16.09,0,0,-2
653,2010,1,28,4,-15,1025,21.01,0,0,-2
654,2010,1,28,5,-15,1025,25.03,0,0,-3
655,2010,1,28,6,-15,1025,3.13,0,0,-3
656,2010,1,28,7,-15,1026,8.05,0,0,-3
657,2010,1,28,8,-16,1027,12.97,0,0,-3
658,2010,1,28,9,-17,1028,20.12,0,0,-2
659,2010,1,28,10,-18,1029,25.93,0,0,-2
660,2010,1,28,11,-19,1028,35.76,0,0,-1
661,2010,1,28,12,-21,1027,44.7,0,0,1
662,2010,1,28,13,-24,1026,53.64,0,0,1
663,2010,1,28,14,-25,1026,62.58,0,0,1
664,2010,1,28,15,-25,1026,72.41,0,0,1
665,2010,1,28,16,-24,1026,82.24,0,0,1
666,2010,1,28,17,-25,1026,91.18,0,0,0
667,2010,1,28,18,-22,1027,99.23,0,0,0
668,2010,1,28,19,-20,1027,103.25,0,0,-1
669,2010,1,28,20,-21,1027,105.04,0,0,-1
670,2010,1,28,21,-21,1028,0.89,0,0,-4
671,2010,1,28,22,-21,1027,4.02,0,0,-2
672,2010,1,28,23,-22,1027,7.15,0,0,-2
673,2010,1,29,0,-22,1027,12.07,0,0,-1
674,2010,1,29,1,-21,1027,15.2,0,0,-4
675,2010,1,29,2,-21,1026,0.89,0,0,-4
676,2010,1,29,3,-19,1026,1.79,0,0,-8
677,2010,1,29,4,-20,1025,0.89,0,0,-7
678,2010,1,29,5,-20,1024,1.79,0,0,-8
679,2010,1,29,6,-18,1024,0.89,0,0,-10
680,2010,1,29,7,-21,1024,4.02,0,0,-2
681,2010,1,29,8,-21,1025,9.83,0,0,-1
682,2010,1,29,9,-24,1025,17.88,0,0,1
683,2010,1,29,10,-25,1025,26.82,0,0,2
684,2010,1,29,11,-24,1024,33.97,0,0,3
685,2010,1,29,12,-25,1023,42.02,0,0,4
686,2010,1,29,13,-24,1022,50.07,0,0,5
687,2010,1,29,14,-25,1020,57.22,0,0,6
688,2010,1,29,15,-25,1020,65.27,0,0,6
689,2010,1,29,16,-23,1020,72.42,0,0,6
690,2010,1,29,17,-22,1020,78.23,0,0,5
691,2010,1,29,18,-21,1020,84.04,0,0,5
692,2010,1,29,19,-20,1020,89.85,0,0,5
693,2010,1,29,20,-20,1020,93.87,0,0,3
694,2010,1,29,21,-20,1020,97.89,0,0,3
695,2010,1,29,22,-19,1021,101.02,0,0,3
696,2010,1,29,23,-19,1020,105.94,0,0,3
697,2010,1,30,0,-18,1020,109.96,0,0,0
698,2010,1,30,1,-18,1020,114.88,0,0,0
699,2010,1,30,2,-15,1020,1.79,0,0,-1
700,2010,1,30,3,-15,1020,0.89,0,0,-2
701,2010,1,30,4,-16,1020,4.02,0,0,-1
702,2010,1,30,5,-16,1019,8.94,0,0,-4
703,2010,1,30,6,-15,1020,0.89,0,0,-5
704,2010,1,30,7,-16,1020,3.13,0,0,-5
705,2010,1,30,8,-15,1021,0.89,0,0,-6
706,2010,1,30,9,-15,1021,4.02,0,0,0
707,2010,1,30,10,-18,1021,8.04,0,0,3
708,2010,1,30,11,-21,1020,12.96,0,0,5
709,2010,1,30,12,-22,1020,18.77,0,0,6
710,2010,1,30,13,-22,1019,25.92,0,0,7
711,2010,1,30,14,-22,1018,35.75,0,0,7
712,2010,1,30,15,-23,1018,45.58,0,0,7
713,2010,1,30,16,-23,1017,52.73,0,0,7
714,2010,1,30,17,-22,1018,58.54,0,0,6
715,2010,1,30,18,-21,1018,64.35,0,0,5
716,2010,1,30,19,-21,1019,70.16,0,0,5
717,2010,1,30,20,-19,1019,74.18,0,0,4
718,2010,1,30,21,-19,1020,78.2,0,0,5
719,2010,1,30,22,-19,1020,81.33,0,0,2
720,2010,1,30,23,-18,1021,84.46,0,0,2
721,2010,1,31,0,-18,1021,87.59,0,0,1
722,2010,1,31,1,-18,1021,90.72,0,0,1
723,2010,1,31,2,-16,1022,93.85,0,0,-3
724,2010,1,31,3,-15,1022,95.64,0,0,-2
725,2010,1,31,4,-15,1022,99.66,0,0,0
726,2010,1,31,5,-17,1023,105.47,0,0,1
727,2010,1,31,6,-15,1023,109.49,0,0,0
728,2010,1,31,7,-18,1025,113.51,0,0,0
729,2010,1,31,8,-17,1025,116.64,0,0,0
730,2010,1,31,9,-17,1026,120.66,0,0,2
731,2010,1,31,10,-19,1026,129.6,0,0,3
732,2010,1,31,11,-19,1026,138.54,0,0,4
733,2010,1,31,12,-20,1025,145.69,0,0,5
734,2010,1,31,13,-17,1024,4.02,0,0,5
735,2010,1,31,14,-18,1024,7.15,0,0,6
736,2010,1,31,15,-18,1024,0.89,0,0,6
737,2010,1,31,16,-18,1024,1.79,0,0,5
738,2010,1,31,17,-17,1024,3.58,0,0,4
739,2010,1,31,18,-17,1024,1.79,0,0,1
740,2010,1,31,19,-15,1025,2.68,0,0,-1
741,2010,1,31,20,-13,1025,0.89,0,0,-1
742,2010,1,31,21,-8,1026,5.81,0,0,-1
743,2010,1,31,22,-7,1027,10.73,0,0,-2
744,2010,1,31,23,-7,1027,13.86,0,0,-2
745,2010,2,1,0,-8,1027,15.65,0,0,-3
746,2010,2,1,1,-9,1027,0.89,0,0,-4
747,2010,2,1,2,-9,1027,1.78,0,0,-4
748,2010,2,1,3,-9,1027,0.89,0,0,-4
749,2010,2,1,4,-9,1026,0.89,0,0,-4
750,2010,2,1,5,-9,1027,0.89,0,0,-5
751,2010,2,1,6,-10,1027,0.89,0,0,-4
752,2010,2,1,7,-10,1027,0.89,0,0,-4
753,2010,2,1,8,-10,1028,0.89,0,0,-6
754,2010,2,1,9,-9,1028,1.79,0,0,-3
755,2010,2,1,10,-9,1028,0.89,0,0,-2
756,2010,2,1,11,-9,1028,1.79,0,0,-1
757,2010,2,1,12,-10,1027,6.71,0,0,0
758,2010,2,1,13,-12,1026,10.73,0,0,0
759,2010,2,1,14,-14,1026,14.75,0,0,1
760,2010,2,1,15,-14,1025,16.54,0,0,0
761,2010,2,1,16,-12,1026,19.67,0,0,0
762,2010,2,1,17,-10,1025,21.46,0,0,-1
763,2010,2,1,18,-9,1026,23.25,0,0,-2
764,2010,2,1,19,-10,1026,26.38,0,0,-2
765,2010,2,1,20,-10,1027,30.4,0,0,-4
766,2010,2,1,21,-10,1027,34.42,0,0,-5
767,2010,2,1,22,-10,1027,39.34,0,0,-5
768,2010,2,1,23,-11,1027,41.13,0,0,-7
769,2010,2,2,0,-10,1028,42.92,0,0,-7
770,2010,2,2,1,-11,1028,0.89,0,0,-8
771,2010,2,2,2,-11,1028,1.34,0,0,-9
772,2010,2,2,3,-11,1028,1.79,0,0,-10
773,2010,2,2,4,-12,1028,0.89,0,0,-10
774,2010,2,2,5,-13,1028,0.89,0,0,-11
775,2010,2,2,6,-11,1028,0.89,0,0,-9
776,2010,2,2,7,-11,1028,0.89,0,0,-8
777,2010,2,2,8,-10,1029,1.79,0,0,-7
778,2010,2,2,9,-14,1029,4.92,0,0,-6
779,2010,2,2,10,-18,1029,10.73,0,0,-5
780,2010,2,2,11,-20,1029,14.75,0,0,-3
781,2010,2,2,12,-20,1028,16.54,0,0,-2
782,2010,2,2,13,-20,1028,18.33,0,0,-1
783,2010,2,2,14,-20,1027,1.79,0,0,0
784,2010,2,2,15,-22,1027,2.68,0,0,0
785,2010,2,2,16,-22,1027,3.57,0,0,1
786,2010,2,2,17,-19,1027,1.79,0,0,-2
787,2010,2,2,18,-20,1028,3.13,0,0,-4
788,2010,2,2,19,-21,1029,4.02,0,0,-3
789,2010,2,2,20,-19,1029,0.89,0,0,-6
790,2010,2,2,21,-16,1029,0.89,0,0,-7
791,2010,2,2,22,-21,1030,1.79,0,0,-5
792,2010,2,2,23,-19,1030,4.92,0,0,-8
793,2010,2,3,0,-20,1030,8.05,0,0,-8
794,2010,2,3,1,-21,1030,0.89,0,0,-8
795,2010,2,3,2,-18,1030,0.89,0,0,-10
796,2010,2,3,3,-17,1030,0.89,0,0,-10
797,2010,2,3,4,-17,1030,0.89,0,0,-12
798,2010,2,3,5,-17,1030,1.79,0,0,-13
799,2010,2,3,6,-17,1030,4.92,0,0,-13
800,2010,2,3,7,-19,1030,0.89,0,0,-11
801,2010,2,3,8,-18,1030,1.34,0,0,-11
802,2010,2,3,9,-18,1030,1.79,0,0,-8
803,2010,2,3,10,-19,1030,3.13,0,0,-4
804,2010,2,3,11,-20,1030,4.92,0,0,-2
805,2010,2,3,12,-22,1029,12.07,0,0,0
806,2010,2,3,13,-23,1027,19.22,0,0,1
807,2010,2,3,14,-24,1026,28.16,0,0,1
808,2010,2,3,15,-25,1026,37.1,0,0,2
809,2010,2,3,16,-22,1026,46.93,0,0,2
810,2010,2,3,17,-21,1026,54.08,0,0,1
811,2010,2,3,18,-22,1026,59,0,0,1
812,2010,2,3,19,-17,1027,63.02,0,0,0
813,2010,2,3,20,-20,1027,0.89,0,0,-4
814,2010,2,3,21,-20,1028,1.79,0,0,-5
815,2010,2,3,22,-21,1028,4.92,0,0,-6
816,2010,2,3,23,-21,1028,0.45,0,0,-7
817,2010,2,4,0,-21,1028,1.79,0,0,-7
818,2010,2,4,1,-21,1028,4.92,0,0,-8
819,2010,2,4,2,-21,1028,0.89,0,0,-9
820,2010,2,4,3,-19,1028,1.34,0,0,-10
821,2010,2,4,4,-19,1028,1.79,0,0,-10
822,2010,2,4,5,-19,1028,0.89,0,0,-12
823,2010,2,4,6,-18,1028,0.89,0,0,-12
824,2010,2,4,7,-20,1028,4.02,0,0,-15
825,2010,2,4,8,-17,1028,8.04,0,0,-10
826,2010,2,4,9,-19,1028,12.06,0,0,-5
827,2010,2,4,10,-20,1028,15.19,0,0,-3
828,2010,2,4,11,-20,1028,4.02,0,0,-2
829,2010,2,4,12,-22,1027,3.13,0,0,0
830,2010,2,4,13,-22,1025,7.15,0,0,1
831,2010,2,4,14,-22,1025,1.79,0,0,1
832,2010,2,4,15,-23,1024,4.92,0,0,1
833,2010,2,4,16,-23,1024,6.71,0,0,1
834,2010,2,4,17,-22,1024,8.5,0,0,0
835,2010,2,4,18,-20,1025,11.63,0,0,-4
836,2010,2,4,19,-22,1026,14.76,0,0,-3
837,2010,2,4,20,-22,1026,15.65,0,0,-3
838,2010,2,4,21,-20,1027,1.79,0,0,-5
839,2010,2,4,22,-21,1027,0.89,0,0,-3
840,2010,2,4,23,-19,1027,1.79,0,0,-4
841,2010,2,5,0,-19,1027,4.92,0,0,-4
842,2010,2,5,1,-19,1027,8.05,0,0,-4
843,2010,2,5,2,-19,1028,0.89,0,0,-4
844,2010,2,5,3,-19,1028,1.79,0,0,-5
845,2010,2,5,4,-15,1028,1.79,0,0,-5
846,2010,2,5,5,-13,1028,0.89,0,0,-6
847,2010,2,5,6,-13,1029,0.89,0,0,-7
848,2010,2,5,7,-12,1030,1.78,0,0,-7
849,2010,2,5,8,-19,1030,3.13,0,0,-6
850,2010,2,5,9,-18,1031,4.92,0,0,-5
851,2010,2,5,10,-14,1031,1.79,0,0,-4
852,2010,2,5,11,-13,1031,1.79,0,0,-3
853,2010,2,5,12,-14,1031,3.58,0,0,-2
854,2010,2,5,13,-13,1030,6.71,0,0,-1
855,2010,2,5,14,-14,1029,1.79,0,0,-1
856,2010,2,5,15,-13,1029,1.79,0,0,-1
857,2010,2,5,16,-12,1029,3.58,0,0,-1
858,2010,2,5,17,-12,1030,5.37,0,0,-2
859,2010,2,5,18,-12,1030,6.26,0,0,-4
860,2010,2,5,19,-13,1031,8.05,0,0,-4
861,2010,2,5,20,-13,1031,8.94,0,0,-5
862,2010,2,5,21,-12,1032,9.83,0,0,-5
863,2010,2,5,22,-12,1033,11.62,0,0,-6
864,2010,2,5,23,-11,1033,13.41,0,0,-6
865,2010,2,6,0,-11,1033,15.2,0,0,-7
866,2010,2,6,1,-11,1033,16.99,0,0,-8
867,2010,2,6,2,-11,1033,18.78,0,0,-8
868,2010,2,6,3,-11,1033,20.57,0,0,-8
869,2010,2,6,4,-11,1032,23.7,0,0,-7
870,2010,2,6,5,-11,1032,25.49,0,0,-7
871,2010,2,6,6,-12,1032,27.28,0,0,-7
872,2010,2,6,7,-12,1032,29.07,0,0,-7
873,2010,2,6,8,-13,1033,0.89,0,0,-7
874,2010,2,6,9,-12,1033,1.79,1,0,-6
875,2010,2,6,10,-11,1032,4.92,0,0,-5
876,2010,2,6,11,-11,1032,8.05,0,0,-4
877,2010,2,6,12,-11,1031,11.18,0,0,-3
878,2010,2,6,13,-11,1030,15.2,0,0,-3
879,2010,2,6,14,-12,1029,19.22,0,0,-2
880,2010,2,6,15,-12,1029,22.35,0,0,-2
881,2010,2,6,16,-12,1028,25.48,0,0,-2
882,2010,2,6,17,-12,1027,29.5,0,0,-2
883,2010,2,6,18,-10,1028,33.52,0,0,-3
884,2010,2,6,19,-9,1029,35.31,1,0,-3
885,2010,2,6,20,-7,1029,37.1,2,0,-4
886,2010,2,6,21,-6,1028,38.89,3,0,-5
887,2010,2,6,22,-6,1028,42.02,4,0,-5
888,2010,2,6,23,-6,1027,45.15,5,0,-5
889,2010,2,7,0,-6,1027,46.94,6,0,-5
890,2010,2,7,1,-7,1026,48.73,7,0,-5
891,2010,2,7,2,-7,1025,0.89,8,0,-5
892,2010,2,7,3,-7,1025,1.78,9,0,-5
893,2010,2,7,4,-7,1024,0.89,10,0,-6
894,2010,2,7,5,-7,1024,0.89,0,0,-6
895,2010,2,7,6,-7,1024,0.89,0,0,-6
896,2010,2,7,7,-7,1023,1.78,0,0,-6
897,2010,2,7,8,-6,1024,1.79,0,0,-5
898,2010,2,7,9,-6,1024,1.79,1,0,-5
899,2010,2,7,10,-6,1023,3.58,0,0,-4
900,2010,2,7,11,-6,1023,0.89,0,0,-4
901,2010,2,7,12,-6,1023,1.78,0,0,-3
902,2010,2,7,13,-7,1022,2.67,0,0,-3
903,2010,2,7,14,-7,1021,3.56,0,0,-3
904,2010,2,7,15,-6,1020,1.79,0,0,-2
905,2010,2,7,16,-6,1020,3.58,0,0,-2
906,2010,2,7,17,-6,1020,5.37,0,0,-3
907,2010,2,7,18,-7,1020,0.89,0,0,-4
908,2010,2,7,19,-7,1021,0.89,0,0,-5
909,2010,2,7,20,-7,1021,1.78,0,0,-5
910,2010,2,7,21,-6,1022,2.67,0,0,-4
911,2010,2,7,22,-5,1022,0.89,0,0,-3
912,2010,2,7,23,-7,1020,1.79,0,0,-5
913,2010,2,8,0,-6,1021,0.89,0,0,-4
914,2010,2,8,1,-6,1020,1.34,0,0,-5
915,2010,2,8,2,-7,1020,0.89,0,0,-6
916,2010,2,8,3,-8,1020,0.89,0,0,-6
917,2010,2,8,4,-6,1019,0.89,0,0,-5
918,2010,2,8,5,-6,1019,1.79,0,0,-4
919,2010,2,8,6,-6,1019,1.79,0,0,-4
920,2010,2,8,7,-6,1020,4.92,0,0,-4
921,2010,2,8,8,-6,1019,8.05,0,0,-4
922,2010,2,8,9,-5,1020,12.07,0,0,-3
923,2010,2,8,10,-5,1020,15.2,0,0,-2
924,2010,2,8,11,-5,1019,0.89,0,0,-1
925,2010,2,8,12,-5,1019,2.68,0,0,0
926,2010,2,8,13,-5,1017,1.79,0,0,2
927,2010,2,8,14,-5,1017,0.89,0,0,4
928,2010,2,8,15,-5,1017,1.79,0,0,5
929,2010,2,8,16,-4,1017,4.92,0,0,4
930,2010,2,8,17,-4,1017,6.71,0,0,3
931,2010,2,8,18,-5,1019,0.89,0,0,1
932,2010,2,8,19,-4,1020,0.89,0,0,0
933,2010,2,8,20,-4,1020,0.89,0,0,-1
934,2010,2,8,21,-5,1020,1.78,0,0,-2
935,2010,2,8,22,-4,1021,2.23,0,0,-2
936,2010,2,8,23,-4,1021,3.12,0,0,-3
937,2010,2,9,0,-5,1021,1.79,0,0,-3
938,2010,2,9,1,-5,1022,0.89,0,0,-3
939,2010,2,9,2,-6,1022,0.89,0,0,-4
940,2010,2,9,3,-5,1022,0.89,0,0,-3
941,2010,2,9,4,-6,1022,2.68,0,0,-5
942,2010,2,9,5,-6,1022,5.81,0,0,-5
943,2010,2,9,6,-5,1023,0.89,0,0,-4
944,2010,2,9,7,-5,1023,1.34,0,0,-4
945,2010,2,9,8,-4,1024,2.23,0,0,-3
946,2010,2,9,9,-9,1025,4.02,0,0,1
947,2010,2,9,10,-15,1025,8.04,0,0,2
948,2010,2,9,11,-17,1025,3.13,0,0,3
949,2010,2,9,12,-18,1025,4.92,0,0,4
950,2010,2,9,13,-16,1024,0.89,0,0,4
951,2010,2,9,14,-14,1023,1.78,0,0,5
952,2010,2,9,15,-13,1023,1.79,0,0,4
953,2010,2,9,16,-12,1023,0.89,0,0,4
954,2010,2,9,17,-11,1024,1.79,0,0,3
955,2010,2,9,18,-10,1024,3.58,0,0,2
956,2010,2,9,19,-7,1025,6.71,0,0,2
957,2010,2,9,20,-6,1025,0.89,0,0,0
958,2010,2,9,21,-8,1026,3.13,0,0,-1
959,2010,2,9,22,-15,1026,8.05,0,0,1
960,2010,2,9,23,-18,1027,12.07,0,0,1
961,2010,2,10,0,-20,1028,16.09,0,0,0
962,2010,2,10,1,-19,1028,21.01,0,0,0
963,2010,2,10,2,-21,1028,25.03,0,0,-1
964,2010,2,10,3,-21,1029,29.95,0,0,-1
965,2010,2,10,4,-22,1029,34.87,0,0,-2
966,2010,2,10,5,-22,1030,39.79,0,0,-2
967,2010,2,10,6,-22,1030,45.6,0,0,-3
968,2010,2,10,7,-22,1031,51.41,0,0,-3
969,2010,2,10,8,-23,1032,58.56,0,0,-4
970,2010,2,10,9,-23,1033,65.71,0,0,-4
971,2010,2,10,10,-22,1033,71.52,0,0,-3
972,2010,2,10,11,-24,1032,77.33,0,0,-2
973,2010,2,10,12,-24,1032,83.14,0,0,-1
974,2010,2,10,13,-26,1031,5.81,0,0,0
975,2010,2,10,14,-26,1030,5.81,0,0,0
976,2010,2,10,15,-22,1030,11.62,0,0,0
977,2010,2,10,16,-22,1030,17.43,0,0,0
978,2010,2,10,17,-23,1030,24.58,0,0,-1
979,2010,2,10,18,-23,1031,31.73,0,0,-1
980,2010,2,10,19,-22,1032,38.88,0,0,-1
981,2010,2,10,20,-22,1032,44.69,0,0,-2
982,2010,2,10,21,-21,1033,50.5,0,0,-2
983,2010,2,10,22,-22,1034,56.31,0,0,-2
984,2010,2,10,23,-21,1035,61.23,0,0,-3
985,2010,2,11,0,-22,1035,67.04,0,0,-3
986,2010,2,11,1,-22,1035,72.85,0,0,-3
987,2010,2,11,2,-22,1035,77.77,0,0,-3
988,2010,2,11,3,-22,1035,82.69,0,0,-4
989,2010,2,11,4,-23,1034,89.84,0,0,-4
990,2010,2,11,5,-23,1034,95.65,0,0,-5
991,2010,2,11,6,-23,1035,5.81,0,0,-5
992,2010,2,11,7,-22,1036,9.83,0,0,-6
993,2010,2,11,8,-22,1037,14.75,0,0,-5
994,2010,2,11,9,-22,1037,19.67,0,0,-4
995,2010,2,11,10,-22,1037,25.48,0,0,-4
996,2010,2,11,11,-22,1037,5.81,0,0,-3
997,2010,2,11,12,-22,1036,11.62,0,0,-3
998,2010,2,11,13,-24,1036,4.92,0,0,-2
999,2010,2,11,14,-23,1035,4.02,0,0,-2
1000,2010,2,11,15,-23,1035,7.15,0,0,-2
1001,2010,2,11,16,-23,1035,4.02,0,0,-2
1002,2010,2,11,17,-23,1035,4.92,0,0,-2
